id,military_term,civilian_equivalent,context,category,example_military,example_civilian,created_at
9f24b4e8-7d3a-4862-877c-faac65cbf99c,effective date,start date,general,Term,,,2026-02-16 22:55:39.300706+00
9f90d94e-7e5a-469b-872e-fc5dda5eb690,1LT (First Lieutenant),Manager,army,Rank,,,2026-02-16 22:55:39.300706+00
9fa19744-1f04-4d37-a178-8bdfc982101c,EVAL,performance evaluation / annual review,general,Acronym,,,2026-02-16 22:55:39.300706+00
9fe92f9b-6258-40e0-b169-f1fd3a09d6e6,Amn (Airman),Junior Staff Member,usaf,Rank,,,2026-02-16 22:55:28.448755+00
a03440a1-d0a7-4b26-bc83-3b2677aa6ad7,FTX,field training exercise / hands-on training event,general,Acronym,,,2026-02-16 22:55:28.448755+00
a03a9b1f-4297-478e-ac64-969f572ff473,receipt,delivery acceptance / receiving confirmation,logistics,Logistics,,,2026-02-18 14:03:12.64537+00
a0422a17-0001-4881-a873-485f57cd545b,redistribution,reallocation / inventory redistribution,logistics,Logistics,,,2026-02-18 14:03:12.64537+00
a04e9e5e-af5f-4319-80e6-ebe4dbd5d371,UST,underground storage tank management,engineering,Engineering,,,2026-02-18 14:03:12.64537+00
a06ea164-25ec-485f-a0fb-1e808d983e28,Capt (Captain),Senior Manager,usaf,Rank,,,2026-02-16 22:55:39.300706+00
a0830b36-8206-4e9e-9d01-bed50a542c0c,scuttlebutt,rumor / informal information / water cooler talk,general,Term,,,2026-02-16 22:55:39.300706+00
a097578a-372b-4ce0-87c2-091ba9659983,ship,vessel / facility / organization,general,Term,,,2026-02-16 22:55:39.300706+00
a099267f-7825-4a0b-82b3-34eccfb1e3a3,LCpl (Lance Corporal),Staff Member,usmc,Rank,,,2026-02-16 22:55:39.300706+00
a1071368-f419-4b76-98cb-46ceb0564600,PFC (Private First Class),Junior Staff Member,usmc,Rank,,,2026-02-16 22:55:28.448755+00
a11318c6-a755-4bf3-ae08-b1d4045c7a86,debrief,post-event information gathering / exit interview,intelligence,Intelligence,,,2026-02-18 14:03:12.64537+00
a126031d-70b0-4099-9027-247af1d58eb3,detailer,career counselor / HR placement specialist,general,Term,,,2026-02-16 22:55:39.300706+00
a12e53ca-9839-4a62-96c8-7e10ade9907e,ashore,land-based / office environment,general,Term,,,2026-02-16 22:55:39.300706+00
a13ebaff-b982-4496-9fd0-bd7fb89e49ec,LCPO,department supervisor,navy,leadership,Served as LCPO,Served as department supervisor,2026-02-15 17:46:34.592483+00
a1417342-2cbd-4fa2-8da7-73e0dde88a77,YN,Yeoman / administrative specialist,general,Acronym,,,2026-02-16 22:55:28.448755+00
a1752449-483e-4b29-b97c-bf4e20ed121a,SUPPO,supply officer / logistics director,navy,leadership,,,2026-02-15 17:47:32.616746+00
a1b16da2-0744-45fa-b6b5-ff2b0c9d8b74,PFA,Physical Fitness Assessment,general,Acronym,,,2026-02-16 22:55:39.300706+00
a22c6ae5-a3ab-4fbf-ba99-4fe6c4012026,seniority,time in position / tenure,general,Term,,,2026-02-16 22:55:39.300706+00
a2863c27-bb1c-4ca0-baf6-6988220e59ab,VA,Veterans Affairs / veterans services,general,Acronym,,,2026-02-16 22:55:28.448755+00
a29bc88a-a1c9-4c1e-a7df-7d303a159ee4,selection board,senior promotion panel / executive review committee,personnel,Personnel,,,2026-02-18 14:03:12.64537+00
a2bc37bb-bc2c-4fde-8b68-d4757c6eb7a3,PQS,qualification program,navy,admin,,,2026-02-15 17:46:34.592483+00
a345cd1e-f602-4d90-ac52-460a7e078436,RADAR,radar systems / detection equipment,general,Equipment,,,2026-02-16 22:55:28.448755+00
a3abdd7e-c724-43ac-aaa2-8a0755ce9dfa,POW,prisoner of war,general,Acronym,,,2026-02-16 22:55:39.300706+00
a3ad0a83-01aa-4919-8e5e-a9c2881dd9e8,ROE,Rules of Engagement / operational guidelines,general,Acronym,,,2026-02-16 22:55:39.300706+00
a43202f6-8a89-4ac1-a01a-62af8869a886,vessel,ship / facility,general,Term,,,2026-02-16 22:55:39.300706+00
a436e7dd-3633-4303-980c-8acdd7d8bbd6,AIT,Advanced Individual Training / technical certification program,general,Acronym,,,2026-02-16 22:55:28.448755+00
a446d4e2-f612-4645-a7fc-dbaacc7eb3b1,ETS,Expiration Term of Service / end of contract,general,Acronym,,,2026-02-16 22:55:39.300706+00
a461bea5-31f8-4467-af30-3405ada8a71d,SgtMaj,sergeant major / senior enlisted leader,usmc,leadership,,,2026-02-15 17:47:32.616746+00
a4656767-f9f8-4081-be86-24f5ba8a1da5,TSgt (Technical Sergeant),Senior Supervisor,usaf,Rank,,,2026-02-16 22:55:39.300706+00
a4a67e7f-79c8-4295-b3e0-6534e96b36e8,mass casualty,multiple-victim incident / mass injury event,medical,Medical,,,2026-02-18 14:03:12.64537+00
a53df08c-268a-412c-b164-c7e4535ef0b2,wilco,will comply,general,communication,,,2026-02-15 17:47:32.616746+00
a57318cb-68ee-42c7-a1bc-e90fbdc8f5fc,SSG (Staff Sergeant),Senior Supervisor,army,Rank,,,2026-02-16 22:55:39.300706+00
a5b8c8da-9113-41a0-8a3e-50dccda520ee,contracting officer,procurement manager / purchasing authority,logistics,Acquisition,,,2026-02-18 14:03:12.64537+00
a60b1378-2c90-4df9-946a-3aedbaefae56,LOD,line of duty,general,Acronym,,,2026-02-16 22:55:28.448755+00
a6155339-9ea2-4fd6-8acf-63d15523ca3b,DUSTWUN,duty status whereabouts unknown,general,Acronym,,,2026-02-16 22:55:28.448755+00
a694cb99-0f5c-4318-b016-2b98dbd7ff77,ROM,restriction of movement,general,Acronym,,,2026-02-16 22:55:28.448755+00
a6957c94-34dd-42fb-b47a-9d5778335b38,ISR,"intelligence, surveillance, and reconnaissance / monitoring and data collection",intelligence,Intelligence,,,2026-02-18 14:03:12.64537+00
a6cd4378-f8c0-4b8d-b062-617b4ef6b849,HHG,household goods / personal property,general,Acronym,,,2026-02-16 22:55:39.300706+00
a7b00687-27a5-468c-9df4-dc44351427dd,sick call,medical appointment,general,Term,,,2026-02-16 22:55:28.448755+00
a7ec0e46-ba09-47c1-b6cf-25814bf37028,TSP,thrift savings plan / government retirement savings (like 401k),financial,Financial,,,2026-02-18 14:03:12.64537+00
a7efc5d8-c19b-4029-9131-7ed2ac2cd342,non-rate,entry-level / undesignated,general,Term,,,2026-02-16 22:55:28.448755+00
a81c0646-8921-45d3-9b91-798785c0edda,OTS,Officer Training School,general,Acronym,,,2026-02-16 22:55:28.448755+00
a88b8e3b-6320-4029-8985-2f2f244be8d7,watch,shift / duty period,general,Term,,,2026-02-16 22:55:39.300706+00
a918db5c-3b3c-4cff-a435-2c977319a15a,weapons qual,certification / proficiency test,general,Term,,,2026-02-16 22:55:28.448755+00
a91d6c1f-e70a-41c7-8cfd-c285556312b2,NOC,network operations center / IT monitoring facility,cyber,Cyber,,,2026-02-18 14:03:12.64537+00
a93fc8fb-d99f-4340-bb2b-0e1407b3bdeb,CSM (Command Sergeant Major),Senior Director,army,Rank,,,2026-02-16 22:55:28.448755+00
a97b7758-7e52-457d-b704-a5dcc0365105,colors,flag ceremony / opening/closing procedures,general,Term,,,2026-02-16 22:55:39.300706+00
a9877231-118a-43f6-aba4-882fa0719f1e,retention,employee retention / reenlistment,general,Term,,,2026-02-16 22:55:28.448755+00
a9b18770-6910-4b53-b4ce-0807bb86db14,PACE plan,"primary, alternate, contingency, emergency communications plan",communications,Communications,,,2026-02-18 14:03:12.64537+00
a9cf8f98-2676-488b-b1e2-95b60400fdb0,skipper,commanding officer / CEO / president,general,Term,,,2026-02-16 22:55:28.448755+00
a9ebaaa0-ab07-4c45-a956-94c16c350adb,warfare,operational specialty,general,Term,,,2026-02-16 22:55:39.300706+00
a9fef934-10fd-4805-b2a5-1412169cb769,shipmate,colleague / coworker,general,Term,,,2026-02-16 22:55:28.448755+00
aa2dddae-51b8-4119-b2c4-599e5de5acc4,EOOW,Engineering Officer of the Watch / shift supervisor,general,Acronym,,,2026-02-16 22:55:28.448755+00
aa426c3a-3e99-48fd-a8d4-c335f3bd62a4,starboard,right side,general,Term,,,2026-02-16 22:55:28.448755+00
aa9fb00f-307f-4ab0-bdfe-828d7e87ec3e,patrol,monitoring / surveillance / rounds,general,Term,,,2026-02-16 22:55:28.448755+00
aaaa881c-eae2-4cb2-ab4a-86a012cf29bf,cold start,engine start from powered-down state,aviation,Aviation,,,2026-02-18 14:03:12.64537+00
aaafb17d-b23f-43ef-9ea3-454debb7576a,promotion board,promotion review panel,army,admin,,,2026-02-15 17:47:32.616746+00
aab0e943-0afe-422d-90d4-16b02f2439f5,AFSOC,Air Force Special Operations Command,general,Special Operations,,,2026-02-18 14:03:12.64537+00
aac6d875-b273-4fc0-aae9-7f7502462d49,IATT,interim authority to test / temporary security authorization,cyber,Cyber,,,2026-02-18 14:03:12.64537+00
aaec75bf-a0dc-41c4-9586-494272026a0f,transfer,relocation / reassignment,general,Term,,,2026-02-16 22:55:28.448755+00
aaeef726-907e-4687-8e1a-04d253536766,prepositioned stock,forward-deployed inventory / pre-staged supplies,logistics,Logistics,,,2026-02-18 14:03:12.64537+00
aaf599a8-337e-4f0b-9e7e-730af6b54293,burn bag,classified material destruction container,intelligence,Intelligence,,,2026-02-18 14:03:12.64537+00
aafc14f6-bcdf-4f15-9e56-8f45d580671d,Pvt (Private),Entry-Level Staff,usmc,Rank,,,2026-02-16 22:55:39.300706+00
ab162774-2488-438a-a3fa-62f23e215833,JSOC,Joint Special Operations Command / tier-one operations authority,general,Special Operations,,,2026-02-18 14:03:12.64537+00
ab36c3ff-294b-4d1f-81a4-579770d95c30,watch bill,shift schedule / duty roster,general,Term,,,2026-02-16 22:55:39.300706+00
ab3c628d-5252-4981-a7e8-f959f8707af1,competency,skill / qualification,general,Term,,,2026-02-16 22:55:39.300706+00
ab45798d-5d9f-4233-b342-e76c9f83b956,MCPON,Master Chief Petty Officer of the Navy,general,Acronym,,,2026-02-16 22:55:28.448755+00
ab541f63-dfb2-438f-8646-5efc0ffb58f8,IED,improvised explosive device,general,Acronym,,,2026-02-16 22:55:28.448755+00
abd8a553-6020-4100-b612-58720450f3d2,dog watch,split shift / evening shift,general,Term,,,2026-02-16 22:55:28.448755+00
abdf1555-e3d2-4d26-bb83-6a7ebc7c7e8e,khaki,supervisor / management,general,Term,,,2026-02-16 22:55:39.300706+00
abed235d-7655-4cb8-9653-57e4633dca06,cross-rate,career change / job reclassification,general,Term,,,2026-02-16 22:55:28.448755+00
ac0da044-0bd9-45a9-886b-2e13c6b5ab90,CASREP,casualty report / equipment status report,general,Acronym,,,2026-02-16 22:55:39.300706+00
ac18595e-3417-4ff1-901c-a4abc5af754d,phase inspection,scheduled comprehensive maintenance,aviation,Aviation,,,2026-02-18 14:03:12.64537+00
ac1a4fae-c2b3-4a5e-a104-88c4dffb5678,collateral duty,additional responsibility / secondary assignment,general,Term,,,2026-02-16 22:55:39.300706+00
ac43fead-7cdb-41df-8a84-3a9144ff63db,NAVADMIN,Navy Administrative Message / policy announcement,general,Acronym,,,2026-02-16 22:55:39.300706+00
ac91ef83-7295-444d-9c2f-7c3e88a220d0,UAV,unmanned aerial vehicle / drone,general,Acronym,,,2026-02-16 22:55:28.448755+00
aca212dd-f821-4e94-9a92-299ea6badd90,LIMDU,limited duty / restricted work assignment,medical,Medical,,,2026-02-18 14:03:12.64537+00
aca412a3-eeaf-4380-bd45-b2b0f30715bb,ODB,operational detachment bravo / special forces B-team,general,Special Operations,,,2026-02-18 14:03:12.64537+00
acb18512-37a2-4b0d-bbca-0774bbf2d789,NMCRS,Navy-Marine Corps Relief Society,general,Acronym,,,2026-02-16 22:55:39.300706+00
ad102b45-608a-4e6b-bab2-2b7e4c83b57a,strike,rate selection / career choice,general,Term,,,2026-02-16 22:55:39.300706+00
ad652c4e-e40a-4705-bbb1-36d5cb4a6d9d,MDEP,management decision package / budget line item,financial,Financial,,,2026-02-18 14:03:12.64537+00
adc0e97e-bd1b-4b19-93b5-cc3676a1e78c,CAS,close air support / tactical air strike coordination,general,Special Operations,,,2026-02-18 14:03:12.64537+00
addcc8ee-f927-4aa5-b121-627cf766c5bf,unserviceable,non-functional / requiring repair,logistics,Logistics,,,2026-02-18 14:03:12.64537+00
ae0488ff-105c-42f8-9ed4-a9368c6d0367,EPR,annual performance evaluation,usaf,admin,,,2026-02-15 17:46:34.592483+00
ae230225-ac8d-4a5c-b8f0-6531d642b6ad,task force,project team / special initiative group,general,Term,,,2026-02-16 22:55:39.300706+00
ae37f0ea-fc2c-4913-8ece-7c3fd126313d,SA (Seaman Apprentice),Junior Staff Member,navy,Rank,,,2026-02-16 22:55:39.300706+00
ae8571e9-0c62-485d-bd2f-ad81fc1eb259,general court martial,major judicial proceeding / felony-level military trial,legal,Legal,,,2026-02-18 14:03:12.64537+00
aeaa0543-ac07-402a-babb-7692bb0de5be,PRT,physical fitness assessment,navy,training,,,2026-02-15 17:46:34.592483+00
aec2f2ea-df29-4479-a584-de1cc9220001,FMC,fully mission capable / operational ready,general,Acronym,,,2026-02-16 22:55:28.448755+00
aec54d5a-0c72-4597-bad4-9ddae357e270,MCPO,Master Chief / Senior Executive,navy,rank,,,2026-02-17 04:35:18.795826+00
aee947b4-5bf1-491c-89af-e814b74b0d98,TRICARE,military healthcare system,general,Acronym,,,2026-02-16 22:55:39.300706+00
aef54ea7-b945-4bd8-9ade-f33a224c8dfb,AAR,after-action review / post-project analysis,general,Acronym,,,2026-02-16 22:55:39.300706+00
aef5826c-4137-430a-9aba-eb91a3d8c925,gouge,study guide / insider information,general,Term,,,2026-02-16 22:55:39.300706+00
af03397a-71e9-4db5-90c8-f2e7441868f5,PED,"processing, exploitation, and dissemination / data processing and distribution",intelligence,Intelligence,,,2026-02-18 14:03:12.64537+00
af247975-6c26-4f33-88d4-b4e59730ee5d,crypto,encryption / security systems,general,Equipment,,,2026-02-16 22:55:39.300706+00
af3f8cfc-7b49-48c5-a9d6-6bdbb3ef97f1,DFAS,Defense Finance and Accounting Service,general,Acronym,,,2026-02-16 22:55:39.300706+00
af58a237-d923-4f52-91c4-7a53cf25a729,fitness report,performance evaluation / review,general,Term,,,2026-02-16 22:55:28.448755+00
af8ecf35-c434-46ed-82d0-cd200fbbf7cf,FYDP,future years defense program / long-range spending plan,financial,Financial,,,2026-02-18 14:03:12.64537+00
afa061a0-f33a-45a2-bf4c-6ac20178ebd8,turned over,transferred responsibilities,general,operations,,,2026-02-15 17:47:32.616746+00
afab84e6-edc1-4195-b247-a67fe3acef36,task force,project team / special initiative group,general,Term,,,2026-02-16 22:55:28.448755+00
afcb7df2-0b9a-4331-9957-63366ad774de,CPT (Captain),Senior Manager,army,Rank,,,2026-02-16 22:55:28.448755+00
afe363aa-6af5-48c2-ad87-1414ed344ee8,ORM,Operational Risk Management / risk assessment,general,Acronym,,,2026-02-16 22:55:28.448755+00
afecfb7f-1533-4130-b8d2-12df09c407bf,JCS,Joint Chiefs of Staff,general,Acronym,,,2026-02-16 22:55:28.448755+00
affb2741-a9d4-4655-a9d9-3b7feebb4738,cadre,training staff / leadership team,general,Term,,,2026-02-16 22:55:39.300706+00
b023efaf-b221-47f7-bacc-847f6083358c,LOE,readiness assessment,navy,technical,,,2026-02-15 17:46:34.592483+00
b047c55b-2743-4f4f-a103-01542be842b0,bridging,temporary bridge construction / gap crossing,engineering,Engineering,,,2026-02-18 14:03:12.64537+00
b04bc8e4-a837-4533-ab61-8c987ceef396,deconflict,resolve scheduling conflicts / coordinate,general,Term,,,2026-02-18 01:13:54.18454+00
b05ae138-ce72-4b2b-b6bf-7bb76889f86b,BAS,Basic Allowance for Subsistence / meal allowance,general,Acronym,,,2026-02-16 22:55:28.448755+00
b096f8c5-4401-4b8d-8be5-52e987c3d12a,taps,end of day / lights out,general,Term,,,2026-02-16 22:55:28.448755+00
b0b87997-9921-4035-a252-3e43d2a50181,Lt Col (Lieutenant Colonel),Senior Director,usaf,Rank,,,2026-02-16 22:55:39.300706+00
b0d2dd77-6146-4f66-87d7-c7b0c34f1900,TOC,tactical operations center / command center,army,operations,,,2026-02-15 17:47:32.616746+00
b0d7454c-56d5-4b70-807e-2b2ff88a656a,EW systems,electronic warfare / signals systems,general,Equipment,,,2026-02-16 22:55:39.300706+00
b0e2d1c0-b996-4c62-a5a3-03b56c50aed9,AAR,after-action review / post-project analysis,general,Acronym,,,2026-02-16 22:55:28.448755+00
b1252021-c931-46d6-bea5-0d2a0404b66c,E&E,escape and evasion / emergency extraction,general,Special Operations,,,2026-02-18 14:03:12.64537+00
b12ffebe-1d38-4280-a70b-a0fc95076710,chain of command,organizational hierarchy / reporting structure,general,Term,,,2026-02-16 22:55:39.300706+00
b16a890d-da06-4799-9d31-6d65e70a158a,property book,official asset register / inventory of record,logistics,Logistics,,,2026-02-18 14:03:12.64537+00
b1840e55-4576-4d24-b117-e68a69ca8ca7,MILCON,military construction / government construction project,engineering,Engineering,,,2026-02-18 14:03:12.64537+00
b18af438-ba1c-4aaf-8fcb-11507bce8ca1,galley,cafeteria / break room,general,Term,,,2026-02-16 22:55:28.448755+00
b1d5da6b-a70a-4573-b739-0134f9797b7b,standby,wait / hold / pending further direction,general,Term,,,2026-02-18 01:13:54.18454+00
b1e821cb-0502-44fa-90a4-3e61d75b5a35,cyber key terrain,critical digital infrastructure,cyber,Cyber,,,2026-02-18 14:03:12.64537+00
b1eee2cb-7183-486a-b71a-d110eff286ef,board of inquiry,review panel / adjudication board,legal,Legal,,,2026-02-18 14:03:12.64537+00
b247fb0f-7ef5-496d-8d59-fd021842ead0,depot level maintenance,factory-level overhaul / major repair facility,aviation,Aviation,,,2026-02-18 14:03:12.64537+00
b25d7603-9a61-4f12-9ddd-2f5219e1e164,kit,equipment / tools / supplies,general,Term,,,2026-02-16 22:55:39.300706+00
b263361c-c214-43d4-a98c-5500857ad431,MCPON,Master Chief Petty Officer of the Navy,general,Acronym,,,2026-02-16 22:55:39.300706+00
b265d270-24c9-42f6-b8e1-1efcd7f46109,FLIR,thermal imaging / infrared camera,general,Equipment,,,2026-02-16 22:55:28.448755+00
b277c476-99e2-4e33-bdfe-5d55b110f3b7,blue jacket,junior enlisted / entry-level employee,general,Term,,,2026-02-16 22:55:39.300706+00
b2bfdf93-c6bc-400f-8e5e-1527136bcaf7,Role 3,hospital-level care / definitive medical treatment,medical,Medical,,,2026-02-18 14:03:12.64537+00
b2e733a4-837d-4581-a0c8-6f8baafc8865,IG,Inspector General / compliance auditor,general,Acronym,,,2026-02-16 22:55:39.300706+00
b31b42c6-dd54-42a6-870f-cf3508e0c7e7,Article 15,formal disciplinary action,army,admin,,,2026-02-15 17:47:32.616746+00
b330b8c0-21b2-46ff-af7c-bebf73fac966,LCpl (Lance Corporal),Staff Member,usmc,Rank,,,2026-02-16 22:55:28.448755+00
b334a192-7315-45c9-a2bc-7e750a662d83,SARC,Sexual Assault Response Coordinator,general,Acronym,,,2026-02-16 22:55:39.300706+00
b33547b9-7960-420c-b393-50e7fd5d5b0c,UCMJ,Uniform Code of Military Justice / military law,general,Acronym,,,2026-02-16 22:55:28.448755+00
b3414997-40f9-4d16-a8b6-98d71f228595,EAS,End of Active Service / contract completion date,general,Acronym,,,2026-02-16 22:55:39.300706+00
b371c835-a8f3-4dff-9a1f-84e6c0970381,on station,at assigned location / on post,general,Term,,,2026-02-16 22:55:39.300706+00
b3725cb4-2a3c-4044-a034-b5d89659b892,PTAD,permissive temporary additional duty,general,Acronym,,,2026-02-16 22:55:39.300706+00
b387dfee-90e5-40b1-8931-0a0da60b91f2,PHA,periodic health assessment / annual physical examination,medical,Medical,,,2026-02-18 14:03:12.64537+00
b3985c25-c1a6-4e7d-aed6-a17179035b45,ATG,Training and Readiness Organization,navy,organization,,,2026-02-17 04:35:18.795826+00
b39bc139-fafd-45cf-adb7-915f6daca96f,MCPO (Master Chief Petty Officer),Director / Senior Director,navy,Rank,,,2026-02-16 22:55:39.300706+00
b3a64877-796b-4566-b13a-e2503fb8a11a,RIMPAC,Rim of the Pacific Exercise,general,Acronym,,,2026-02-16 22:55:39.300706+00
b422882b-8210-4757-8349-371ada43d078,indoc,orientation / onboarding,general,Term,,,2026-02-16 22:55:28.448755+00
b45520ce-4509-4c1c-8b0b-c642603c3885,float up,submit for review,navy,admin,,,2026-02-15 17:47:32.616746+00
b455da67-f7e7-42c4-9984-72dc73397458,white space,unscheduled time / available capacity,general,Term,,,2026-02-18 01:13:54.18454+00
b4569d5a-a9b0-4f9b-8b5c-542fec3ed7f3,rotation,assignment cycle,general,operations,,,2026-02-15 17:46:34.592483+00
b46471fb-4d97-428e-b31c-d6e5f87b0b6a,field radio,portable communications equipment,general,Equipment,,,2026-02-16 22:55:28.448755+00
